row_id,b0,b1,b2,b3,b4,raw_val
10,0.20221082488056819,0.1722489563082687,0.1251444205336105,0.07385884523935261,0.05890360779507789,12/18/20|ID-JK|DKI Jakarta|1587|19|1234|334|159619|3033|143857|12729|Province|n/a|DKI Jakarta|Indonesia|Asia|Jawa|UTC+07:00|Daerah Khusus Ibu Kota|1|5|44|267|4490.348298|664|10846145|16334.31|106.8361183|-6.204698991|146.32|14716.66|1.75|279.64|27.96|0|90.13|0.94|0.95
11,0.07512001896738592,0.027882967910792388,0.00492447509902602,0.004802957572430819,0.0029454583008988694,7/17/20|ID-KU|Kalimantan Utara|1|0|2|-1|216|2|191|23|Province|n/a|Kalimantan Utara|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|4|1|53|35|447|75468|648407|8.59|116.2188791|2.891012621|1.54|333.12|0|3.08|0.31|0|88.43|1.395671301|1
12,0.21487237008009483,0.05635944549445905,0.04013345677649536,0.02085402512402803,0.013165995203726811,12/10/20|ID-SA|Sulawesi Utara|135|1|32|102|7666|259|5830|1577|Province|n/a|Sulawesi Utara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|11|4|171|332|1507|13892|2641884|190.17|124.5212396|1.259638212|51.1|2901.72|0.38|98.04|9.8|0|76.05|2.37|0.5
13,0.23932074649666518,0.17154585225501673,0.08801285861543552,0.053591491929407375,0.03995832125145132,8/24/21|ID-BT|Banten|360|9|320|31|127390|2577|119234|5579|Province|n/a|Banten|Indonesia|Asia|Jawa|UTC+07:00|n/a|4|4|155|313|1238|9663|10722374|1109.64|106.1090043|-6.456736388|33.57|11880.76|0.84|240.34|24.03|0|93.6|2.9|0.9
14,0.15984597032967468,0.0660028773518182,0.0574540047808556,0.022511623418250526,0.015582383945932515,1/23/21|ID-MA|Maluku|55|0|33|22|6220|82|5097|1041|Province|n/a|Maluku|Indonesia|Asia|Maluku|UTC+09:00|n/a|9|2|118|35|1198|46914|1847097|39.37|129.576792|-3.192572|29.78|3367.45|0|44.39|4.44|0|81.95|1.395671301|1
15,0.23782009862917056,0.14689487190517955,0.12565712780517202,0.08643564898545948,0.06803173526761508,8/25/21|ID-SB|Sumatera Barat|380|14|492|-126|85132|1931|76334|6867|Province|n/a|Sumatera Barat|Indonesia|Asia|Sumatera|UTC+07:00|n/a|12|7|179|230|928|42013|5519245|131.37|100.4650624|-0.850253225|68.85|15424.57|2.54|349.87|34.99|0|89.67|0.97|1.27
16,0.18020315303309867,0.0588419008248474,0.038186163983858,0.016657438237769547,0.01167205455774577,1/13/21|ID-BE|Bengkulu|51|0|70|-19|4147|130|3612|405|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|25.51|2073.98|0|65.01|6.5|0|87.1|1.89|0
17,0.04300933820349754,0.027882967910792388,0.004977126768397889,0.004853123357613471,0.002997184853923525,7/18/20|ID-KU|Kalimantan Utara|0|0|1|-1|216|2|192|22|Province|n/a|Kalimantan Utara|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|4|1|53|35|447|75468|648407|8.59|116.2188791|2.891012621|0|333.12|0|3.08|0.31|0|88.89|0|1
18,0.23782009862917056,0.19322797062196526,0.19001791273033883,0.15773560225969502,0.0770407421091532,8/17/21|ID-RI|Riau|819|33|1539|-753|116204|3307|102272|10625|Province|n/a|Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|10|2|169|268|1591|87024|6074100|69.8|101.8051092|0.511647851|134.83|19131.06|5.43|544.44|54.44|0|88.01|1.34|0.79
19,0.24599308570006248,0.0563803558042375,0.029611801253232258,0.020955821397593295,0.007816091160913157,10/15/20|ID-SB|Sumatera Barat|346|4|131|211|9749|189|5366|4194|Province|n/a|Sumatera Barat|Indonesia|Asia|Sumatera|UTC+07:00|n/a|12|7|179|230|928|42013|5519245|131.37|100.4650624|-0.850253225|62.69|1766.36|0.72|34.24|3.42|0|55.04|0.99|4
20,0.12295763196179442,0.053194059157154104,0.016086572245136894,0.00903143928763905,0.009185508241802308,7/25/20|ID-GO|Gorontalo|102|0|13|89|797|31|350|416|Province|n/a|Gorontalo|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|5|1|77|72|657|11257|1180651|104.88|122.3760581|0.687002604|86.39|675.05|0|26.26|2.63|0|43.91|1.38|1
21,0.2525580895824074,0.05452248576684795,0.013083046834958955,0.024359601027751393,0.011445046095760702,9/14/20|ID-JB|Jawa Barat|207|3|212|-8|15515|347|8338|6830|Province|n/a|Jawa Barat|Indonesia|Asia|Jawa|UTC+07:00|n/a|18|9|627|645|5312|35378|45161325|1276.55|107.6037083|-6.920432083|4.58|343.55|0.07|7.68|0.77|0|53.74|1.41|1.5
22,0.07512001896738592,0.010671272575614774,0.007003859278925834,0.0006810026843063081,0.0003255257363133353,3/28/20|ID-SR|Sulawesi Barat|1|0|0|1|1|0|0|1|Province|n/a|Sulawesi Barat|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|6|5.872499409|69|73|575|16787|1559984|92.93|119.3450194|-2.461746053|0.64|0.64|0|0|0|0|0.0|1.395671301|1.074145242
23,0.09958247719706931,0.018111167037851362,0.009381942822198957,0.0025714670816557776,0.002016969455254268,11/17/20|ID-NT|Nusa Tenggara Timur|25|1|4|20|866|15|628|223|Province|n/a|Nusa Tenggara Timur|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|21|1|309|327|3026|48718|5411321|111.07|121.592271|-8.682205|4.62|160.03|0.18|2.77|0.28|0|72.52|2.27|1.074145242
24,0.17379065642585198,0.04988849800053694,0.013384648113791978,0.005330595088823044,0.005949827950376739,11/12/20|ID-LA|Lampung|95|1|30|64|2445|106|1343|996|Province|n/a|Lampung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|13|2|228|205|2435|34624|9095591|262.7|105.0214366|-4.916792975|10.44|268.81|0.11|11.65|1.17|0|54.93|0.96|1.074145242
25,0.17288897716151244,0.05981584744216125,0.04021629954027832,0.0231677230656702,0.016482068362909306,3/21/21|ID-SR|Sulawesi Barat|3|0|51|-48|5355|110|4862|383|Province|n/a|Sulawesi Barat|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|6|5.872499409|69|73|575|16787|1559984|92.93|119.3450194|-2.461746053|1.92|3432.73|0|70.51|7.05|0|90.79|1.395671301|1
26,0.2171316782070808,0.051646790601984204,0.0134759482175691,0.019452099330413055,0.009224732553840369,10/8/20|ID-BT|Banten|122|1|108|13|6544|217|6040|287|Province|n/a|Banten|Indonesia|Asia|Jawa|UTC+07:00|n/a|4|4|155|313|1238|9663|10722374|1109.64|106.1090043|-6.456736388|11.38|610.31|0.09|20.24|2.02|0|92.3|1.51|0.33
27,0.250294370231291,0.13245097103202771,0.052368213648315655,0.04390541905306716,0.022370130949877557,9/24/20|IDN|Indonesia|4634|128|3895|611|262022|10105|191853|60064|Country|n/a|n/a|Indonesia|Asia|n/a|n/a|n/a|416|98|7230|8488|74953|1916907|265185520|138.34|113.921327|-0.789275|17.47|988.07|0.48|38.11|3.81|0|73.22|1.04|0.91
28,0.26549541878976374,0.13283556653842477,0.03756305710116208,0.036671135541148474,0.03171547223948565,4/15/21|ID-SB|Sumatera Barat|158|5|153|0|33559|730|31375|1454|Province|n/a|Sumatera Barat|Indonesia|Asia|Sumatera|UTC+07:00|n/a|12|7|179|230|928|42013|5519245|131.37|100.4650624|-0.850253225|28.63|6080.36|0.91|132.26|13.23|0|93.49|0.91|1.67
29,0.23134126579242525,0.17837239998218582,0.04122366703378571,0.06558507957283174,0.05581373739447654,6/8/21|ID-JT|Jawa Tengah|1606|33|677|896|209531|9657|184010|15864|Province|n/a|Jawa Tengah|Indonesia|Asia|Jawa|UTC+07:00|n/a|29|6|576|753|7809|32801|36364072|1108.64|110.2011149|-7.259097177|44.16|5762.03|0.91|265.56|26.56|0|87.82|1.01|1.18
30,0.07512001896738592,0.012212084032943453,0.007806161275346952,0.003547246060777604,0.0010628548465660738,8/10/20|ID-SR|Sulawesi Barat|0|0|0|0|275|5|172|98|Province|n/a|Sulawesi Barat|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|6|5.872499409|69|73|575|16787|1559984|92.93|119.3450194|-2.461746053|0|176.28|0|3.21|0.32|0|62.55|1|1
31,0.22166552993364255,0.11917365999083256,0.03223325480015031,0.0209114293393373,0.015514606800785752,3/3/21|ID-BT|Banten|73|5|245|-177|29663|892|30823|-2052|Province|n/a|Banten|Indonesia|Asia|Jawa|UTC+07:00|n/a|4|4|155|313|1238|9663|10722374|1109.64|106.1090043|-6.456736388|6.81|2766.46|0.47|83.19|8.32|0|103.91|0.75|2.5
32,0.22519499919627758,0.03516540681383271,0.01075081012136746,0.01919415891669033,0.007481270084948309,8/21/20|ID-PA|Papua|14|0|150|-136|3534|43|2247|1244|Province|n/a|Papua|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|28|1|560|110|5411|319036|4340348|13.6|138.69603|-4.66620953|3.23|814.22|0|9.91|0.99|0|63.58|0.21|0
33,0.20221082488056819,0.19635849580835196,0.20605642632046428,0.22402330387507088,0.170371353024386,7/1/21|ID-JK|DKI Jakarta|7541|46|3527|3968|551003|8445|468202|74356|Province|n/a|DKI Jakarta|Indonesia|Asia|Jawa|UTC+07:00|Daerah Khusus Ibu Kota|1|5|44|267|4490.348298|664|10846145|16334.31|106.8361183|-6.204698991|695.27|50801.74|4.24|778.62|77.86|0|84.97|0.98|0.65
34,0.04300933820349754,0.010725756214167152,0.002709578872458786,0.0006721566707409185,0.0003168831207021713,3/23/20|ID-MA|Maluku|0|0|0|0|1|0|0|1|Province|n/a|Maluku|Indonesia|Asia|Maluku|UTC+09:00|n/a|9|2|118|35|1198|46914|1847097|39.37|129.576792|-3.192572|0|0.54|0|0|0|0|0.0|0|1
35,0.197308529531234,0.06329358495969037,0.05710038844330938,0.02743789042964274,0.0150410997090275,5/26/21|ID-ST|Sulawesi Tengah|17|2|10|5|12819|360|12208|251|Province|n/a|Sulawesi Tengah|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|12|1|175|175|1842|61841|2955567|47.79|121.2010927|-1.00413668|5.75|4337.24|0.68|121.8|12.18|0|95.23|1.13|1.074145242
36,0.18226843465936252,0.055424751317182774,0.012506133992744622,0.009875244776310643,0.005948067491765622,7/13/20|ID-BA|Bali|63|0|43|20|2241|16|699|1526|Province|n/a|Bali|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|1|57|80|636|5780|4216171|729.43|115.1317136|-8.369471688|14.94|531.52|0|3.79|0.38|0|31.19|1.4|1
37,0.2515680944884319,0.05871200404099313,0.029632752170193368,0.01923216993602362,0.011889954751112972,2/14/21|ID-SS|Sumatera Selatan|66|6|120|-60|15150|721|12667|1762|Province|n/a|Sumatera Selatan|Indonesia|Asia|Sumatera|UTC+07:00|n/a|13|4|241|387|2853|91592|8217551|89.72|104.1694647|-3.216211808|8.03|1843.61|0.73|87.74|8.77|0|83.61|1.16|3
38,0.21680947016422525,0.17386952028450878,0.0744718715989182,0.09084153658167675,0.09580982281395149,10/9/21|ID-JT|Jawa Tengah|145|6|94|45|483058|29974|450046|3038|Province|n/a|Jawa Tengah|Indonesia|Asia|Jawa|UTC+07:00|n/a|29|6|576|753|7809|32801|36364072|1108.64|110.2011149|-7.259097177|3.99|13283.94|0.16|824.28|82.43|0|93.17|1.01|0.6
39,0.27069657341242537,0.17828593910204846,0.07456613588782343,0.039123441999810105,0.02693657826889136,10/30/21|ID-SR|Sulawesi Barat|0|0|4|-4|12322|344|11960|18|Province|n/a|Sulawesi Barat|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|6|5.872499409|69|73|575|16787|1559984|92.93|119.3450194|-2.461746053|0|7898.8|0|220.52|22.05|0|97.06|0|1
40,0.25277662978880017,0.1462108570450395,0.032537362706608924,0.022023171522765193,0.02176247005345737,9/29/20|ID-JT|Jawa Tengah|270|12|253|5|25239|1731|18406|5102|Province|n/a|Jawa Tengah|Indonesia|Asia|Jawa|UTC+07:00|n/a|29|6|576|753|7809|32801|36364072|1108.64|110.2011149|-7.259097177|7.42|694.06|0.33|47.6|4.76|0|72.93|0.88|1.33
41,0.15274167589973595,0.047662020443566884,0.03890139359788956,0.017185684175640745,0.013394024098948328,1/17/21|ID-BE|Bengkulu|40|1|60|-21|4266|134|3878|254|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|20|2133.49|0.5|67.02|6.7|0|90.9|1.14|1.074145242
42,0.11595996979016165,0.020142110359667488,0.010836480646827448,0.004959356902574727,0.0043883783112498706,6/25/20|ID-NB|Nusa Tenggara Barat|17|2|6|9|1119|49|775|295|Province|n/a|Nusa Tenggara Barat|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|2|117|145|995|18572|5270247|283.77|117.5086257|-8.606998866|3.23|212.32|0.38|9.3|0.93|0|69.26|0.81|1
43,0.23781803782638933,0.18471386640124174,0.15320383444043428,0.11369503072912414,0.06885292342996191,3/20/21|ID-KI|Kalimantan Timur|224|7|339|-122|61369|1449|55078|4842|Province|n/a|Kalimantan Timur|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|7|3|103|197|841|129067|3552191|27.52|116.4684405|0.45385803|63.06|17276.38|1.97|407.92|40.79|0|89.75|0.83|1.17
44,0.1860419166083088,0.05869320766642273,0.05982848014787416,0.05149355063092782,0.01826189176304063,12/7/20|ID-KR|Kepulauan Riau|45|5|16|24|5900|146|4647|1107|Province|n/a|Kepulauan Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|5|2|75|142|275|8202|1929400|235.24|108.261746|3.916346|23.32|3057.95|2.59|75.67|7.57|0|78.76|0.4|1.25
