row_id,b0,b1,b2,b3,b4,raw_val
68,0.0008600455288796538,0.0014314800486905574,0.00038200502650820127,0.0003870884937566373,0.00010567130552417917,6/5/20|ID-SB|Sumatera Barat|13|1|21|-9|607|27|337|243|Province|n/a|Sumatera Barat|Indonesia|Asia|Sumatera|UTC+07:00|n/a|12|7|179|230|928|42013|5519245|131.37|100.4650624|-0.850253225|2.36|109.98|0.18|4.89|0.49|0|55.52|1.18|1.074145242
69,0.014418878901213291,0.0029956632465848293,0.0050410545033881295,0.0033989848068273383,0.002202112730343805,12/5/20|ID-BA|Bali|91|1|105|-15|14633|442|13189|1002|Province|n/a|Bali|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|1|57|80|636|5780|4216171|729.43|115.1317136|-8.369471688|21.58|3470.68|0.24|104.83|10.48|0|90.13|0.75|0.33
70,0.0004399997469691013,2.1499299962157447e-05,5.830472352618712e-05,0.0,0.0,4/27/20|ID-PB|Papua Barat|0|0|0|0|16|1|0|15|Province|n/a|Papua Barat|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|12|1|218|95|1742|102955|1140701|11.08|132.9762624|-2.045160182|0|14.03|0|0.88|0.09|0|0.0|1|1
71,0.005146807453873787,0.0037806947954352466,0.003115636766658818,0.0035904165357712983,0.0024255090946842194,11/26/20|ID-MU|Maluku Utara|1|0|0|1|2356|81|1973|302|Province|n/a|Maluku Utara|Indonesia|Asia|Maluku|UTC+09:00|n/a|8|2|116|118|1063|31983|1307803|40.89|127.5391072|0.212036949|0.76|1801.49|0|61.94|6.19|0|83.74|0.33|1
72,0.011971128617678918,0.004961452910207358,0.003472212773629426,0.0022490463691065064,0.002089845858227062,2/20/21|ID-KT|Kalimantan Tengah|95|1|48|46|13167|314|11732|1121|Province|n/a|Kalimantan Tengah|Indonesia|Asia|Kalimantan|UTC+07:00|n/a|13|1|136|139|1432|153565|2570289|16.74|113.4176536|-1.602484653|36.96|5122.77|0.39|122.17|12.22|0|89.1|0.96|0.5
73,0.0034972633926805053,0.0028982510674519517,0.0014735150002754358,0.0005672344449573633,0.0004991332774715655,10/30/20|ID-BT|Banten|107|3|114|-10|9384|280|8239|865|Province|n/a|Banten|Indonesia|Asia|Jawa|UTC+07:00|n/a|4|4|155|313|1238|9663|10722374|1109.64|106.1090043|-6.456736388|9.98|875.18|0.28|26.11|2.61|0|87.8|1.18|0.75
74,0.014145977091627373,0.0012418979335927015,0.008124796338059652,3.648360142813573e-05,9.156748065506956e-06,11/22/21|ID-NB|Nusa Tenggara Barat|5|0|4|1|27766|814|26864|88|Province|n/a|Nusa Tenggara Barat|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|2|117|145|995|18572|5270247|283.77|117.5086257|-8.606998866|0.95|5268.44|0|154.45|15.45|0|96.75|5|1
75,0.003788968627155715,0.0038251304547784466,0.0030363382564440097,0.0023770667432643218,0.001784463808894661,9/13/20|ID-SG|Sulawesi Tenggara|36|0|25|11|1868|42|1301|525|Province|n/a|Sulawesi Tenggara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|15|2|219|377|1911|38068|2635461|69.23|122.070311|-4.124688793|13.66|708.79|0|15.94|1.59|0|69.65|1.09|0
76,0.0004953159996399096,0.0003854511500797447,0.00021354296017982296,0.0002632751281401491,0.00011814062249562108,9/3/20|ID-ST|Sulawesi Tengah|4|2|1|1|249|11|221|17|Province|n/a|Sulawesi Tengah|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|12|1|175|175|1842|61841|2955567|47.79|121.2010927|-1.00413668|1.35|84.25|0.68|3.72|0.37|0|88.76|4|2
77,0.00014415051481484172,5.548096327771483e-05,2.3995451801897425e-05,2.915839216951357e-06,0.0,5/4/20|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|21|1|5|15|Province|n/a|Kepulauan Bangka Belitung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|6|1|47|82|309|16424|1379767|84.01|106.5499324|-2.447444127|0|15.22|0|0.72|0.07|0|23.81|0|1
78,0.00452228844325796,0.002551246516860579,0.002903414191977407,0.0010677661372654817,0.0004735519102081889,8/25/20|ID-JT|Jawa Tengah|200|25|123|52|15854|1185|10617|4052|Province|n/a|Jawa Tengah|Indonesia|Asia|Jawa|UTC+07:00|n/a|29|6|576|753|7809|32801|36364072|1108.64|110.2011149|-7.259097177|5.5|435.98|0.69|32.59|3.26|0|66.97|1.31|6.25
79,0.003201940514971359,0.002268853969541187,0.0018290067361247727,0.001677599740361721,0.0011747316550806148,9/5/20|ID-SB|Sumatera Barat|70|0|30|40|2507|59|1435|1013|Province|n/a|Sumatera Barat|Indonesia|Asia|Sumatera|UTC+07:00|n/a|12|7|179|230|928|42013|5519245|131.37|100.4650624|-0.850253225|12.68|454.23|0|10.69|1.07|0|57.24|1.08|0
